- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
171	-1866.402	-1879.600	-860.056	96.657	1038.072	3982.344
172	-1866.622	-1879.577	-860.734	96.463	1037.812	3982.691
173	-1866.827	-1879.418	-861.526	96.539	1037.474	3982.699
174	-1866.962	-1879.287	-862.557	96.531	1037.100	3982.327
175	-1867.002	-1879.191	-863.521	96.348	1036.638	3981.927
176	-1867.024	-1879.186	-864.000	96.212	1036.348	3981.984
177	-1867.016	-1879.364	-863.807	96.369	1036.444	3982.555
178	-1866.879	-1879.544	-863.550	96.786	1036.569	3983.349
179	-1866.755	-1879.591	-864.394	97.263	1036.195	3983.891
180	-1866.683	-1879.631	-865.855	97.641	1035.677	3983.847
181	-1866.697	-1879.847	-866.621	97.790	1035.900	3983.416
182	-1866.630	-1880.128	-866.110	97.620	1036.719	3983.099
183	-1866.349	-1880.134	-864.595	97.248	1037.260	3983.242
184	-1866.259	-1879.821	-862.917	96.864	1037.396	3983.854
185	-1866.538	-1879.474	-862.000	96.524	1037.516	3984.414
186	-1866.871	-1879.364	-861.798	96.317	1037.778	3983.947
187	-1867.103	-1879.475	-861.746	96.374	1038.051	3982.359
188	-1867.222	-1879.564	-861.673	96.538	1038.229	3981.161
189	-1867.267	-1879.489	-861.454	96.558	1038.411	3981.746
190	-1867.188	-1879.238	-860.796	96.532	1038.728	3983.603
191	-1866.940	-1878.908	-859.978	96.602	1038.953	3984.938
192	-1866.778	-1878.682	-859.786	96.700	1038.690	3984.936
193	-1866.807	-1878.650	-860.600	96.808	1038.036	3984.547
194	-1866.928	-1878.821	-861.824	96.722	1037.594	3984.461
195	-1867.011	-1879.112	-862.675	96.181	1037.699	3984.282
196	-1866.786	-1879.380	-863.101	95.449	1038.020	3983.670
197	-1866.533	-1879.402	-863.358	95.133	1038.111	3982.722
198	-1866.842	-1879.162	-863.910	95.430	1037.993	3981.904
199	-1867.330	-1879.115	-864.926	95.969	1037.843	3981.967
200	-1867.414	-1879.512	-865.650	96.245	1037.602	3982.992
201	-1867.362	-1879.865	-865.429	96.155	1037.157	3984.017
202	-1867.541	-1879.783	-864.815	96.186	1036.668	3984.230
203	-1867.714	-1879.580	-864.460	96.736	1036.616	3983.663
204	-1867.489	-1879.608	-864.184	97.459	1037.143	3982.958
205	-1866.960	-1879.656	-863.615	97.534	1037.852	3982.598
206	-1866.781	-1879.445	-862.792	96.734	1038.414	3982.475
207	-1867.121	-1879.165	-862.131	95.736	1038.865	3982.340
208	-1867.288	-1879.174	-861.960	95.330	1039.263	3982.101
209	-1866.677	-1879.489	-861.894	95.765	1039.453	3981.951
210	-1865.921	-1879.798	-861.148	96.454	1039.375	3982.049
211	-1866.278	-1879.741	-860.060	96.566	1039.286	3982.279
212	-1867.341	-1879.422	-859.975	96.004	1039.452	3982.694
213	-1867.465	-1879.299	-861.171	95.266	1039.768	3983.477
214	-1866.638	-1879.486	-862.571	94.762	1039.729	3984.327
215	-1866.276	-1879.606	-863.000	94.437	1039.102	3984.495
216	-1866.832	-1879.352	-862.460	94.126	1038.337	3983.593
217	-1867.328	-1879.036	-862.286	94.078	1037.956	3982.275
218	-1866.951	-1879.087	-863.324	94.467	1037.967	3981.441
219	-1866.177	-1879.313	-864.753	95.109	1038.142	3981.190
220	-1866.109	-1879.345	-865.464	95.718	1038.408	3981.405
221	-1866.724	-1879.213	-865.303	95.952	1038.684	3982.157
222	-1866.950	-1879.194	-864.837	95.880	1038.730	3983.204
223	-1866.541	-1879.371	-864.458	95.847	1038.345	3983.864
224	-1866.511	-1879.513	-864.096	95.843	1037.893	3983.763
225	-1867.454	-1879.346	-863.609	95.771	1037.987	3983.309
226	-1868.121	-1878.956	-863.001	95.746	1038.522	3983.069
227	-1867.487	-1878.827	-862.427	95.760	1038.869	3983.036
228	-1866.776	-1879.174	-861.967	95.685	1038.997	3982.804
229	-1866.956	-1879.631	-861.468	95.554	1039.118	3982.413
230	-1867.390	-1879.725	-861.067	95.569	1039.098	3982.368
231	-1867.473	-1879.353	-860.986	95.831	1038.941	3982.862
232	-1866.933	-1878.976	-861.027	96.097	1038.847	3983.282
233	-1866.170	-1879.185	-861.049	96.064	1038.827	3983.116
234	-1866.263	-1879.644	-861.371	95.683	1038.726	3982.889
235	-1866.955	-1879.637	-861.856	95.226	1038.499	3983.246
236	-1867.029	-1879.345	-862.173	95.004	1038.078	3983.847
237	-1866.508	-1879.300	-862.669	95.080	1037.471	3983.998
238	-1866.374	-1879.472	-863.603	95.227	1037.227	3983.760
239	-1866.751	-1879.520	-864.297	95.104	1037.696	3983.739
240	-1867.072	-1879.372	-864.537	94.806	1038.411	3984.194
241	-1867.090	-1879.345	-865.020	94.877	1038.705	3984.561
242	-1867.104	-1879.678	-865.661	95.502	1038.414	3984.371
243	-1867.380	-1880.117	-865.563	96.172	1037.942	3983.991
244	-1867.668	-1880.188	-864.668	96.414	1037.750	3983.999
245	-1867.662	-1879.678	-863.787	96.314	1038.062	3984.448
246	-1867.355	-1878.998	-863.306	95.794	1038.704	3984.860
247	-1867.026	-1878.834	-862.914	94.656	1039.235	3984.792
248	-1867.134	-1879.119	-861.999	93.591	1039.426	3984.257
249	-1867.477	-1879.131	-860.441	93.544	1039.436	3983.767
250	-1867.255	-1878.822	-859.509	94.299	1039.484	3983.927
251	-1866.728	-1878.878	-860.471	94.872	1039.581	3984.832
252	-1866.737	-1879.326	-862.369	94.898	1039.435	3985.930
253	-1867.026	-1879.538	-862.793	94.651	1038.822	3986.110
254	-1866.995	-1879.514	-861.407	94.320	1038.182	3984.850
255	-1866.821	-1879.576	-860.632	94.167	1038.282	3983.486
256	-1866.546	-1879.615	-861.584	94.556	1038.973	3983.226
257	-1866.465	-1879.605	-862.690	95.331	1039.267	3983.413
258	-1866.913	-1879.636	-863.151	95.775	1038.894	3983.057
259	-1867.184	-1879.592	-863.747	95.511	1038.585	3982.282
260	-1866.931	-1879.379	-864.585	94.970	1038.790	3981.771
261	-1866.517	-1879.149	-864.923	94.793	1039.279	3981.849
262	-1866.382	-1879.057	-864.356	94.987	1039.362	3982.431
263	-1866.666	-1878.967	-863.186	95.176	1038.696	3983.171
264	-1866.913	-1878.781	-862.374	95.289	1037.932	3983.576
265	-1867.097	-1878.688	-862.680	95.411	1037.862	3983.520
266	-1867.208	-1879.064	-863.869	95.481	1038.345	3983.360
267	-1867.246	-1879.762	-864.847	95.365	1038.614	3983.236
268	-1867.548	-1879.919	-864.440	95.084	1038.373	3983.013
269	-1867.697	-1879.375	-862.455	94.745	1037.851	3982.838
270	-1867.703	-1878.854	-860.321	94.403	1037.121	3982.833
271	-1867.765	-1878.875	-859.759	94.087	1036.155	3982.918
272	-1867.564	-1879.330	-860.868	94.003	1035.506	3983.161
273	-1867.088	-1879.720	-862.406	94.159	1035.881	3983.417
274	-1866.363	-1879.634	-863.339	94.131	1036.987	3983.145
275	-1866.114	-1879.313	-862.933	93.898	1037.733	3982.556
276	-1866.507	-1879.302	-861.419	93.999	1037.668	3982.486
277	-1866.510	-1879.530	-860.831	94.518	1037.500	3983.237
278	-1866.432	-1879.281	-861.992	94.973	1037.806	3984.634
279	-1866.866	-1878.527	-863.222	95.417	1038.284	3986.467
280	-1867.250	-1878.192	-863.680	96.045	1038.464	3987.854
281	-1867.083	-1878.832	-864.479	96.390	1038.230	3987.454
282	-1866.736	-1879.746	-865.555	96.123	1037.794	3986.015
283	-1866.894	-1879.819	-865.398	95.700	1037.540	3985.836
284	-1867.380	-1879.205	-863.541	95.466	1037.745	3987.087
285	-1867.778	-1878.865	-861.458	95.275	1038.160	3988.046
286	-1867.542	-1879.146	-861.209	95.176	1038.198	3988.089
287	-1866.988	-1879.625	-863.036	95.387	1037.725	3987.678
288	-1867.232	-1879.734	-864.860	95.809	1037.367	3986.596
289	-1867.859	-1879.276	-864.872	95.916	1037.580	3984.384
290	-1867.735	-1878.698	-863.169	95.447	1038.030	3982.030
291	-1866.825	-1878.794	-861.212	94.833	1038.236	3981.167
292	-1866.071	-1879.532	-860.106	94.537	1038.191	3981.869
293	-1866.089	-1879.986	-860.073	94.520	1038.084	3982.944
294	-1866.489	-1879.713	-861.052	94.613	1037.958	3983.512
295	-1866.803	-1879.358	-862.761	94.599	1037.864	3983.357
296	-1866.874	-1879.461	-864.255	94.231	1038.025	3982.657
297	-1866.698	-1879.753	-864.353	93.700	1038.509	3982.225
298	-1866.609	-1879.881	-862.864	93.616	1038.994	3982.785
299	-1866.528	-1879.746	-861.094	94.046	1039.104	3983.830
300	-1866.308	-1879.487	-860.709	94.484	1038.878	3984.219
301	-1866.358	-1879.292	-861.988	94.534	1038.690	3983.557
302	-1866.669	-1879.234	-864.149	94.189	1038.658	3982.419
303	-1866.872	-1879.277	-866.052	94.002	1038.690	3981.699
304	-1866.688	-1879.197	-866.248	94.278	1038.801	3981.720
305	-1866.350	-1879.107	-864.310	94.529	1038.957	3982.088
306	-1866.517	-1879.283	-861.763	94.454	1038.974	3982.310
307	-1866.960	-1879.447	-860.643	94.249	1038.672	3982.243
308	-1867.117	-1879.232	-861.484	94.122	1038.010	3982.014
309	-1867.195	-1879.007	-863.325	94.105	1037.286	3981.904
310	-1867.555	-1879.345	-864.768	94.034	1036.955	3982.096
311	-1867.885	-1879.885	-864.853	93.820	1037.207	3982.464
312	-1867.620	-1879.904	-863.634	93.527	1037.910	3982.887
313	-1867.044	-1879.517	-861.897	93.283	1038.697	3983.235
314	-1866.858	-1879.282	-860.423	92.993	1039.170	3983.139
315	-1866.989	-1879.354	-859.908	92.691	1039.278	3982.441
316	-1866.939	-1879.569	-860.922	92.730	1039.091	3981.714
317	-1866.493	-1879.724	-862.906	93.065	1038.757	3981.496
318	-1866.003	-1879.655	-864.320	93.336	1038.488	3981.488
319	-1866.114	-1879.438	-864.110	93.548	1038.199	3981.196
320	-1866.665	-1879.396	-862.653	93.894	1037.862	3980.908
321	-1866.678	-1879.539	-861.415	94.243	1037.718	3981.131
322	-1866.159	-1879.631	-861.520	94.211	1037.795	3981.672
323	-1866.179	-1879.682	-862.932	93.621	1037.653	3981.975
324	-1866.923	-1879.822	-864.679	92.897	1037.105	3981.658
325	-1867.586	-1879.854	-865.739	92.768	1036.658	3980.790
326	-1867.610	-1879.515	-865.648	93.189	1036.649	3980.150
327	-1867.218	-1879.053	-864.329	93.381	1036.882	3980.262
328	-1866.861	-1878.916	-862.446	93.101	1037.220	3980.832
329	-1866.697	-1879.248	-861.252	92.911	1037.568	3981.488
330	-1866.700	-1879.733	-861.253	93.088	1037.607	3981.996
331	-1866.653	-1879.899	-862.178	93.117	1037.450	3982.154
332	-1866.835	-1879.573	-863.524	92.837	1037.539	3981.960
333	-1867.413	-1879.081	-864.187	92.926	1037.780	3981.848
334	-1867.601	-1878.976	-863.470	93.539	1037.972	3982.294
335	-1867.131	-1879.396	-862.057	93.841	1038.147	3982.861
336	-1866.643	-1879.948	-861.168	93.377	1038.381	3982.750
337	-1866.539	-1880.172	-861.157	92.845	1038.551	3982.121
338	-1866.775	-1879.942	-861.575	92.866	1038.290	3981.833
