- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
143	-1866.894	-1880.236	-860.721	91.477	1021.393	3987.475
144	-1866.883	-1880.048	-863.098	92.017	1021.504	3987.741
145	-1866.960	-1879.823	-865.881	92.635	1021.398	3987.493
146	-1867.022	-1879.643	-867.506	92.615	1021.328	3987.276
147	-1866.736	-1879.718	-867.329	92.384	1021.654	3987.401
148	-1866.485	-1880.130	-865.721	92.533	1022.192	3987.721
149	-1866.370	-1880.335	-863.791	92.635	1022.419	3988.022
150	-1866.338	-1879.939	-862.598	92.183	1022.371	3988.305
151	-1866.780	-1879.423	-862.924	91.812	1022.517	3988.392
152	-1867.245	-1879.504	-864.987	92.103	1022.876	3988.255
153	-1867.153	-1880.138	-867.203	92.419	1023.048	3988.276
154	-1866.862	-1880.555	-866.996	92.134	1022.948	3988.514
155	-1866.947	-1880.325	-864.026	91.633	1022.923	3988.573
156	-1867.376	-1879.861	-860.661	91.425	1023.064	3988.461
157	-1867.683	-1879.729	-859.490	91.476	1023.137	3988.586
158	-1867.532	-1880.006	-860.972	91.638	1023.041	3988.939
159	-1867.128	-1880.357	-863.283	91.716	1022.870	3989.167
160	-1867.033	-1880.399	-864.674	91.432	1022.991	3989.155
161	-1867.356	-1880.122	-864.850	90.803	1023.581	3988.915
162	-1867.502	-1879.878	-864.166	90.263	1024.082	3988.478
163	-1867.040	-1879.899	-863.061	90.276	1023.922	3987.987
164	-1866.550	-1879.969	-862.298	90.770	1023.370	3987.550
165	-1866.798	-1879.868	-862.604	91.192	1023.044	3987.266
166	-1867.251	-1879.801	-864.183	91.301	1023.229	3987.110
167	-1866.935	-1880.012	-866.316	91.304	1023.626	3987.130
168	-1866.170	-1880.215	-867.349	91.178	1023.794	3987.423
169	-1865.752	-1879.986	-865.987	90.808	1023.775	3987.645
170	-1866.046	-1879.564	-863.099	90.274	1023.871	3987.355
171	-1866.886	-1879.594	-861.191	89.764	1023.908	3986.979
172	-1867.500	-1880.121	-861.673	89.565	1023.759	3987.219
173	-1867.687	-1880.524	-863.728	89.688	1023.783	3987.719
174	-1867.916	-1880.358	-865.726	89.570	1024.013	3987.414
175	-1867.996	-1879.824	-866.661	89.104	1024.125	3986.011
176	-1867.563	-1879.609	-865.894	88.907	1024.087	3984.367
177	-1867.013	-1880.058	-863.266	89.272	1024.037	3983.485
178	-1866.678	-1880.616	-860.098	89.786	1024.044	3983.403
179	-1866.657	-1880.597	-858.617	89.910	1024.180	3983.593
180	-1866.810	-1880.164	-859.819	89.758	1024.328	3983.935
181	-1866.829	-1879.961	-862.810	89.846	1024.197	3984.249
182	-1866.797	-1880.097	-865.817	90.184	1023.605	3983.892
183	-1866.877	-1880.141	-867.026	90.261	1022.978	3983.014
184	-1867.051	-1879.947	-865.981	89.870	1022.988	3982.675
185	-1867.075	-1879.831	-864.010	89.349	1023.637	3983.273
186	-1866.708	-1880.002	-862.541	89.222	1024.137	3984.132
187	-1866.246	-1880.323	-862.143	89.866	1023.794	3984.350
188	-1866.154	-1880.358	-863.215	90.711	1022.973	3983.881
