- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
209	-1867.347	-1879.645	-863.525	87.602	1013.805	3980.811
210	-1867.185	-1880.169	-863.409	87.861	1013.940	3980.406
211	-1866.464	-1880.766	-863.841	88.086	1014.263	3980.005
212	-1865.773	-1880.815	-864.063	87.907	1014.662	3979.745
213	-1865.506	-1880.424	-863.614	87.359	1014.752	3979.782
214	-1865.738	-1880.209	-862.930	86.926	1014.520	3980.113
215	-1866.357	-1880.396	-863.123	86.859	1014.216	3980.303
216	-1866.670	-1880.556	-864.463	86.906	1013.998	3980.083
217	-1866.701	-1880.400	-865.686	86.868	1013.903	3979.731
218	-1867.287	-1880.282	-865.576	86.982	1013.734	3979.661
219	-1867.981	-1880.547	-864.611	87.382	1013.524	3980.093
220	-1867.996	-1880.881	-864.135	87.729	1013.540	3980.676
221	-1867.606	-1880.723	-864.508	87.658	1013.661	3980.740
222	-1867.254	-1880.064	-865.108	87.281	1013.719	3980.233
223	-1867.183	-1879.659	-865.167	86.996	1013.839	3979.748
224	-1867.340	-1880.017	-864.478	87.080	1013.979	3979.639
225	-1866.905	-1880.425	-863.983	87.425	1013.925	3979.692
226	-1865.587	-1880.268	-864.672	87.610	1013.730	3979.725
227	-1865.073	-1880.182	-865.002	87.331	1013.629	3979.736
228	-1866.083	-1880.549	-863.550	86.869	1013.514	3979.743
229	-1867.115	-1880.794	-862.180	86.934	1013.285	3979.876
230	-1867.369	-1880.475	-862.853	87.561	1013.079	3979.993
231	-1867.419	-1879.867	-864.435	88.049	1012.846	3979.812
232	-1867.734	-1879.601	-865.182	88.118	1012.691	3979.597
233	-1867.903	-1880.165	-864.940	88.052	1013.037	3979.768
234	-1867.225	-1881.210	-864.293	88.172	1013.626	3980.260
235	-1866.291	-1881.674	-863.566	88.641	1013.743	3980.677
236	-1866.364	-1880.973	-862.690	89.127	1013.335	3980.659
237	-1867.243	-1879.750	-862.056	88.938	1012.999	3980.233
238	-1867.356	-1879.126	-862.946	88.105	1013.071	3979.866
239	-1866.196	-1879.554	-865.384	87.346	1013.172	3980.040
240	-1865.276	-1880.620	-866.757	86.969	1013.000	3980.613
241	-1865.729	-1881.342	-865.238	86.699	1012.781	3980.869
242	-1866.554	-1880.875	-863.119	86.473	1012.606	3980.606
243	-1866.667	-1879.776	-863.418	86.632	1012.328	3980.370
244	-1866.726	-1879.385	-864.767	87.364	1012.163	3980.623
245	-1867.472	-1879.934	-864.940	88.185	1012.443	3980.952
246	-1868.350	-1880.491	-864.735	88.527	1012.932	3980.586
247	-1868.455	-1880.475	-865.298	88.625	1013.265	3979.745
248	-1867.616	-1880.272	-865.851	89.016	1013.428	3979.721
249	-1866.761	-1880.422	-865.261	89.530	1013.513	3981.025
250	-1866.643	-1880.838	-863.140	89.548	1013.572	3982.434
251	-1866.622	-1880.918	-861.010	88.950	1013.632	3982.750
252	-1866.124	-1880.472	-861.194	88.185	1013.663	3982.203
253	-1865.864	-1879.958	-863.248	87.633	1013.673	3981.693
254	-1866.181	-1879.811	-864.782	87.384	1013.769	3981.512
255	-1866.570	-1880.003	-864.842	87.352	1013.910	3981.398
256	-1866.517	-1880.297	-863.937	87.525	1013.814	3981.273
257	-1866.030	-1880.619	-862.829	87.700	1013.264	3981.325
258	-1865.955	-1880.828	-862.258	87.444	1012.610	3981.636
259	-1866.759	-1880.604	-862.772	86.872	1012.479	3981.744
260	-1867.831	-1879.958	-864.329	86.723	1012.656	3981.144
261	-1868.228	-1879.431	-866.050	87.368	1012.416	3980.328
262	-1867.628	-1879.600	-866.815	88.150	1011.978	3980.061
263	-1866.894	-1880.457	-866.102	88.139	1012.247	3980.378
264	-1866.740	-1881.196	-864.255	87.295	1013.173	3980.919
265	-1866.753	-1880.973	-862.450	86.417	1013.881	3981.326
266	-1866.573	-1879.983	-862.042	86.114	1013.998	3981.315
267	-1866.376	-1879.356	-863.245	86.460	1013.983	3980.947
268	-1866.351	-1879.791	-864.951	87.187	1014.356	3980.547
269	-1866.478	-1880.692	-865.810	87.750	1015.046	3980.327
270	-1866.586	-1880.966	-865.207	87.573	1015.531	3980.343
271	-1866.755	-1880.392	-863.624	86.562	1015.404	3980.626
272	-1867.269	-1879.741	-862.241	85.439	1014.874	3981.136
273	-1867.783	-1879.710	-861.962	85.218	1014.558	3981.550
274	-1867.708	-1880.210	-862.906	85.951	1014.707	3981.420
275	-1867.181	-1880.692	-864.516	86.738	1015.149	3980.888
276	-1866.870	-1880.845	-865.714	87.082	1015.777	3980.388
277	-1867.047	-1880.705	-865.621	87.192	1016.365	3980.171
278	-1867.142	-1880.355	-864.433	87.167	1016.291	3980.472
279	-1866.616	-1879.945	-862.944	87.063	1015.442	3981.094
280	-1865.894	-1879.764	-861.866	87.168	1014.684	3981.455
281	-1865.702	-1880.035	-861.852	87.558	1014.876	3981.311
282	-1866.165	-1880.557	-863.154	87.909	1015.769	3980.994
283	-1866.853	-1880.718	-865.025	87.875	1016.321	3980.758
284	-1867.394	-1880.199	-866.031	87.519	1016.142	3980.478
285	-1867.751	-1879.528	-865.315	87.125	1015.926	3980.136
286	-1867.782	-1879.490	-863.648	86.764	1016.242	3979.861
287	-1867.435	-1880.104	-862.606	86.316	1016.763	3979.839
288	-1867.215	-1880.699	-862.786	85.609	1016.854	3980.065
289	-1867.568	-1880.732	-863.636	84.611	1016.323	3980.258
290	-1867.991	-1880.240	-864.529	83.735	1015.569	3980.053
291	-1867.597	-1879.878	-865.106	83.665	1015.189	3979.552
292	-1866.533	-1880.148	-864.935	84.401	1015.270	3979.299
293	-1865.808	-1880.700	-863.881	85.107	1015.348	3979.443
294	-1865.843	-1880.821	-862.559	85.314	1015.302	3979.554
295	-1866.168	-1880.359	-862.001	85.314	1015.558	3979.468
296	-1866.297	-1879.796	-862.734	85.413	1016.415	3979.518
297	-1866.342	-1879.644	-864.167	85.422	1017.323	3979.708
298	-1866.577	-1879.980	-865.214	85.009	1017.454	3979.594
299	-1866.915	-1880.410	-865.253	84.324	1016.812	3978.977
300	-1867.092	-1880.454	-864.418	83.966	1016.129	3978.224
301	-1867.208	-1880.117	-863.377	84.338	1015.897	3977.745
302	-1867.395	-1879.851	-862.803	85.156	1016.060	3977.777
303	-1867.324	-1879.923	-862.963	85.805	1016.432	3978.377
304	-1867.042	-1880.205	-863.726	86.113	1016.764	3978.987
305	-1866.933	-1880.525	-864.490	86.379	1016.688	3979.012
306	-1866.891	-1880.755	-864.827	86.707	1016.174	3978.755
307	-1866.811	-1880.675	-864.716	86.924	1015.775	3978.782
308	-1866.808	-1880.277	-864.110	87.074	1015.945	3979.216
309	-1866.761	-1880.017	-863.239	87.105	1016.325	3979.501
310	-1866.732	-1880.260	-862.752	86.851	1016.276	3979.067
311	-1866.920	-1880.669	-863.132	86.618	1015.881	3978.332
312	-1867.163	-1880.653	-864.319	86.793	1015.776	3977.944
313	-1867.196	-1880.189	-865.521	87.094	1016.125	3977.855
314	-1867.113	-1879.781	-865.646	86.997	1016.524	3978.013
315	-1867.113	-1879.860	-864.520	86.536	1016.648	3978.401
316	-1866.933	-1880.319	-863.114	86.165	1016.553	3978.767
317	-1866.451	-1880.618	-862.460	86.076	1016.420	3979.026
318	-1866.209	-1880.429	-862.747	86.080	1016.283	3979.118
