- * MCU: TEENSY 4.1
- * JANET ID : 3
- * Sensing Started Time : 06:30:35 30/10/2022
- * Voltage Level : 0.0000 V

Timestamp	AccX	AccY	AccZ	Str1	Str2	Str3
210	-1866.450	-1880.146	-863.355	95.211	1031.218	3986.532
211	-1866.314	-1879.938	-868.002	95.251	1030.924	3985.682
212	-1867.518	-1879.601	-868.400	95.799	1030.981	3985.459
213	-1868.310	-1879.321	-865.381	96.307	1031.344	3986.006
214	-1867.495	-1879.250	-862.082	96.536	1032.014	3986.777
215	-1866.184	-1879.475	-860.259	96.482	1032.661	3987.315
216	-1866.330	-1879.942	-860.418	96.145	1032.954	3987.637
217	-1867.567	-1880.325	-862.702	95.746	1032.922	3987.871
218	-1867.879	-1880.219	-866.069	95.573	1032.858	3987.845
219	-1866.920	-1879.693	-868.331	95.654	1033.051	3987.320
220	-1866.130	-1879.404	-867.707	95.703	1033.387	3986.455
221	-1866.397	-1879.798	-864.491	95.522	1033.623	3986.124
222	-1866.801	-1880.328	-861.084	95.348	1033.743	3987.093
223	-1866.284	-1880.304	-859.735	95.462	1033.593	3988.509
224	-1865.666	-1879.906	-860.593	95.749	1032.889	3988.827
225	-1866.208	-1879.735	-862.432	96.021	1031.933	3988.065
226	-1867.503	-1879.959	-864.568	96.031	1031.507	3987.467
227	-1868.116	-1880.047	-866.387	95.742	1031.872	3987.372
228	-1867.516	-1879.656	-866.234	95.521	1032.419	3987.106
229	-1866.699	-1879.298	-863.309	95.667	1032.471	3986.592
230	-1866.862	-1879.561	-859.676	96.026	1032.122	3986.323
231	-1867.785	-1880.158	-858.369	96.170	1031.897	3986.467
232	-1867.968	-1880.406	-860.924	96.051	1031.748	3986.665
233	-1866.952	-1880.195	-865.528	95.822	1031.371	3986.416
234	-1866.106	-1879.860	-868.185	95.545	1030.855	3985.921
235	-1866.289	-1879.583	-867.098	95.500	1030.538	3985.946
236	-1866.614	-1879.484	-863.778	95.894	1030.543	3986.359
237	-1866.132	-1879.589	-860.768	96.385	1030.828	3986.137
238	-1865.217	-1879.747	-860.175	96.446	1031.244	3985.346
239	-1865.221	-1879.993	-862.057	96.018	1031.380	3985.121
240	-1866.471	-1880.242	-864.881	95.547	1030.997	3985.635
241	-1867.494	-1880.029	-867.247	95.495	1030.305	3986.128
242	-1867.354	-1879.375	-867.809	95.722	1029.649	3986.206
243	-1866.795	-1879.019	-865.739	95.726	1029.495	3986.024
244	-1866.849	-1879.397	-862.275	95.451	1029.948	3985.883
245	-1867.215	-1880.146	-860.003	95.384	1030.481	3985.882
246	-1867.095	-1880.494	-860.310	95.757	1030.535	3985.891
247	-1866.827	-1880.013	-862.255	96.291	1030.032	3985.889
248	-1866.880	-1879.308	-864.248	96.617	1029.590	3985.906
249	-1867.143	-1879.132	-865.022	96.438	1029.669	3985.806
250	-1867.054	-1879.450	-864.243	95.845	1029.849	3985.608
251	-1866.429	-1879.843	-862.514	95.413	1029.647	3985.501
